application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
5096,Female,True,3.45,Humanities,,670.0,4.0,Nonprofit/Gov,Reject
5097,Male,True,3.32,Humanities,,600.0,4.0,Consulting,Reject
5098,Male,False,3.45,Humanities,Asian,650.0,5.0,PE/VC,Reject
5099,Female,True,2.91,STEM,,590.0,5.0,Investment Management,Reject
5100,Female,False,3.09,Business,Asian,590.0,6.0,Technology,Reject
5101,,False,3.27,Business,Asian,,5.0,Investment Banking,Reject
5102,Male,False,,Humanities,Other,590.0,5.0,Consulting,Reject
5103,Male,False,3.11,Business,Black,590.0,5.0,Consulting,Reject
5104,Male,False,3.25,Humanities,White,640.0,5.0,Consulting,Reject
5105,Male,False,3.22,Humanities,Black,610.0,4.0,Investment Banking,Reject
5106,Female,False,3.27,Business,White,600.0,6.0,Consulting,Reject
5107,Female,True,2.94,Humanities,,590.0,5.0,Investment Banking,Reject
5108,Male,False,3.08,STEM,Other,670.0,5.0,Technology,Reject
5109,Female,True,3.18,Humanities,,600.0,4.0,Consulting,Reject
5110,Male,False,3.34,Business,Asian,730.0,5.0,Consulting,Reject
5111,Male,True,3.51,Business,,680.0,5.0,Other,Reject
5112,Female,False,3.25,Humanities,White,600.0,4.0,,Reject
5113,Female,False,3.11,Business,Asian,600.0,5.0,Consulting,Reject
5114,Male,True,3.05,STEM,,600.0,,Investment Banking,Reject
5115,Male,True,3.54,STEM,,670.0,5.0,Technology,Admit
5116,Male,False,3.28,Humanities,Asian,600.0,5.0,Health Care,Reject
5117,Female,True,2.99,Business,,590.0,7.0,Other,Reject
5118,Male,True,3.23,Humanities,,570.0,6.0,Consulting,Reject
5119,Female,False,3.31,STEM,White,710.0,,Investment Banking,Reject
5120,Male,False,,STEM,Hispanic,670.0,4.0,Consulting,Reject
5121,Male,False,3.28,Business,Hispanic,630.0,5.0,Consulting,Reject
5122,,False,3.38,Business,White,740.0,5.0,Consulting,Reject
5123,Male,,3.24,Business,Other,640.0,6.0,Nonprofit/Gov,Reject
5124,Male,False,3.49,Humanities,Other,710.0,5.0,Financial Services,Reject
5125,Female,False,3.03,Humanities,Black,620.0,4.0,Technology,Reject
5126,Male,True,3.31,Humanities,,690.0,4.0,Investment Banking,Reject
5127,Female,False,3.21,Business,Asian,580.0,4.0,Consulting,Reject
5128,Male,True,3.24,STEM,,680.0,6.0,Consulting,Reject
5129,Male,False,,Humanities,White,720.0,5.0,PE/VC,Reject
5130,Male,False,3.44,,Black,770.0,5.0,Investment Banking,Reject
5131,Female,False,3.44,Humanities,Asian,730.0,7.0,Technology,Admit
5132,Female,True,3.48,Humanities,,690.0,5.0,Nonprofit/Gov,Reject
5133,Male,False,3.4,Humanities,,670.0,5.0,Consulting,Reject
5134,Male,False,3.62,Humanities,Asian,700.0,6.0,Technology,Admit
5135,Male,False,3.35,Humanities,Hispanic,750.0,4.0,Consulting,Admit
5136,Female,False,3.06,STEM,White,610.0,5.0,,Reject
5137,Female,False,3.13,Business,Asian,650.0,7.0,Other,Reject
5138,Female,False,3.24,Business,Asian,610.0,6.0,Real Estate,Reject
5139,Male,False,3.28,,White,640.0,4.0,Health Care,Reject
5140,Male,False,3.31,Humanities,Black,700.0,,Investment Banking,Reject
5141,Male,False,3.33,Humanities,White,600.0,5.0,Financial Services,Reject
5142,Female,False,3.51,STEM,,730.0,3.0,Financial Services,Admit
5143,Male,False,3.19,STEM,Black,700.0,5.0,Technology,Reject
5144,Male,False,3.41,Humanities,Black,730.0,5.0,PE/VC,Admit
5145,Male,False,3.05,Humanities,White,670.0,5.0,PE/VC,Reject
5146,,False,3.42,Business,White,670.0,4.0,CPG,Reject
5147,Male,False,3.44,Humanities,Black,740.0,5.0,Technology,Reject
5148,Male,True,3.35,Humanities,,660.0,7.0,Financial Services,Reject
5149,Female,True,3.41,Business,,710.0,,Other,Reject
5150,Female,True,3.15,Humanities,,600.0,4.0,PE/VC,Reject
5151,Male,,,STEM,Black,780.0,6.0,Financial Services,Reject
5152,,False,3.08,STEM,Asian,600.0,6.0,Nonprofit/Gov,Reject
5153,Male,True,3.48,Humanities,,700.0,4.0,Consulting,Reject
5154,Male,False,3.42,Business,Black,650.0,5.0,Real Estate,Reject
5155,Female,False,3.17,Humanities,White,610.0,4.0,Technology,Reject
5156,Female,False,3.08,Business,Asian,620.0,4.0,Investment Banking,Reject
5157,Male,False,3.04,Humanities,Hispanic,,7.0,Nonprofit/Gov,Reject
5158,Female,False,3.25,Humanities,Asian,630.0,6.0,Consulting,Reject
5159,Male,True,3.41,Humanities,,630.0,4.0,PE/VC,Reject
5160,Female,True,3.57,Humanities,,760.0,4.0,Investment Banking,Reject
5161,Female,,3.35,Business,,630.0,5.0,Consulting,Reject
5162,Female,True,3.0,,,650.0,4.0,,Reject
5163,Female,False,3.49,Business,Black,640.0,5.0,Consulting,Reject
5164,Male,False,3.2,Business,Asian,620.0,4.0,Other,Reject
5165,Male,False,2.93,Humanities,White,590.0,7.0,Financial Services,Reject
5166,Female,False,3.41,Humanities,,730.0,5.0,Technology,Admit
5167,Female,False,3.25,,Black,720.0,6.0,Consulting,Reject
5168,Female,True,3.19,STEM,,630.0,5.0,PE/VC,Reject
5169,Male,True,3.29,,,660.0,6.0,Technology,Reject
5170,Male,True,3.25,Business,,670.0,4.0,PE/VC,Reject
5171,Female,False,3.33,Business,White,670.0,4.0,Consulting,Reject
5172,,False,3.24,STEM,Asian,660.0,4.0,,Reject
5173,Female,False,3.57,STEM,Hispanic,690.0,,PE/VC,Reject
5174,Female,True,3.27,STEM,,670.0,6.0,Financial Services,Admit
5175,Female,False,3.36,Humanities,Hispanic,600.0,5.0,CPG,Reject
5176,Female,False,3.24,Business,White,590.0,6.0,Other,Reject
5177,Male,False,3.26,STEM,White,690.0,6.0,PE/VC,Reject
5178,Female,False,3.39,STEM,Asian,650.0,4.0,Energy,Reject
5179,Male,False,3.41,Humanities,Asian,670.0,7.0,Technology,Reject
5180,Male,False,,,Asian,610.0,5.0,CPG,Reject
5181,Female,True,3.5,,,740.0,4.0,Nonprofit/Gov,Reject
5182,Female,False,3.52,Humanities,Hispanic,740.0,4.0,Technology,Reject
5183,Male,False,3.28,STEM,Black,660.0,6.0,Other,Reject
5184,Female,False,3.41,STEM,Black,680.0,5.0,Consulting,Reject
5185,Female,True,3.26,STEM,,700.0,3.0,Consulting,Reject
5186,Female,True,3.47,Humanities,,680.0,4.0,PE/VC,Reject
5187,Male,False,3.27,Business,Asian,620.0,5.0,Investment Banking,Reject
5188,Male,True,3.32,Humanities,,740.0,7.0,Consulting,Reject
5190,Male,False,3.17,Business,Black,570.0,4.0,Consulting,Reject
5191,Female,False,3.14,Humanities,Asian,620.0,6.0,Investment Banking,Reject
5192,Male,False,3.26,STEM,Other,650.0,4.0,Health Care,Reject
5193,Male,True,3.24,Business,,630.0,5.0,Nonprofit/Gov,Reject
5194,Male,True,3.24,Business,,740.0,4.0,Consulting,Admit
5195,Male,,3.31,STEM,,650.0,6.0,Health Care,Reject
5196,Male,False,3.37,Business,Black,650.0,3.0,Nonprofit/Gov,Reject
5197,Female,False,3.15,Humanities,White,620.0,5.0,Investment Banking,Reject
5198,Male,,3.4,Humanities,Black,720.0,5.0,Consulting,Reject
5199,Male,False,3.09,Humanities,Black,600.0,4.0,Investment Banking,Reject
5200,Female,True,3.36,,,650.0,5.0,Technology,Reject
5201,Female,False,3.19,Humanities,Hispanic,590.0,5.0,Investment Banking,Reject
5202,Male,True,3.3,Humanities,,700.0,6.0,Consulting,Reject
5203,Male,False,3.29,STEM,White,670.0,5.0,Nonprofit/Gov,Reject
5204,Female,False,3.53,Humanities,White,690.0,6.0,PE/VC,Reject
5205,Female,False,3.19,Business,Black,,5.0,Technology,Reject
5206,Male,False,3.22,Humanities,Asian,660.0,6.0,Consulting,Reject
5207,Male,False,3.12,STEM,Black,660.0,6.0,Financial Services,Reject
5208,Male,False,3.03,Humanities,Hispanic,590.0,6.0,Other,Reject
5209,Female,True,3.25,STEM,,700.0,5.0,PE/VC,Reject
5210,Male,False,3.04,Business,Other,570.0,4.0,Other,Reject
5211,Male,False,3.32,Humanities,White,650.0,7.0,Real Estate,Reject
5212,Male,True,,Business,,660.0,,Real Estate,Reject
5213,Male,,3.05,Humanities,Asian,590.0,6.0,,Reject
5214,Male,False,3.21,Business,White,750.0,4.0,Consulting,Admit
5215,Male,False,3.35,Humanities,Asian,610.0,6.0,Real Estate,Reject
5216,Male,True,3.38,,,700.0,,Consulting,Reject
5217,Male,False,3.21,Business,White,640.0,5.0,Technology,Reject
5218,Male,False,2.89,Humanities,Black,570.0,5.0,,Reject
5219,Male,False,3.19,Humanities,Black,650.0,5.0,PE/VC,Reject
5220,Female,False,3.24,Business,Black,690.0,5.0,Technology,Reject
5221,Female,False,,Business,Hispanic,660.0,5.0,PE/VC,Admit
5222,Female,False,3.18,STEM,White,640.0,4.0,Consulting,Reject
5223,Female,False,3.35,Business,White,670.0,5.0,Nonprofit/Gov,Admit
5224,Female,True,3.05,STEM,,630.0,6.0,Health Care,Reject
5225,Male,True,3.39,,,660.0,6.0,PE/VC,Reject
5226,Male,False,3.29,Humanities,Asian,660.0,5.0,Health Care,Reject
5227,Male,True,3.27,Humanities,,660.0,5.0,Health Care,Admit
5228,Female,False,3.04,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,Reject
5229,Female,False,2.98,Humanities,White,640.0,5.0,Health Care,Reject
5230,Female,False,3.07,STEM,White,640.0,5.0,Technology,Reject
5231,Male,True,3.48,Humanities,,,5.0,Consulting,Admit
5232,Male,False,3.55,Business,White,710.0,4.0,PE/VC,Reject
5233,Male,True,3.11,,,590.0,4.0,Consulting,Reject
5234,Female,False,3.27,STEM,Hispanic,570.0,8.0,Nonprofit/Gov,Reject
5235,Female,,3.18,Business,,,4.0,Consulting,Reject
5236,Female,False,3.26,Humanities,Asian,680.0,6.0,Technology,Admit
5237,Male,True,2.96,Humanities,,570.0,4.0,Technology,Reject
5238,,True,3.32,Business,,690.0,4.0,Investment Banking,Reject
5239,Female,True,3.34,STEM,,680.0,5.0,Other,Reject
5240,Male,False,3.31,STEM,Hispanic,660.0,5.0,PE/VC,Admit
5242,Male,True,,Humanities,,670.0,5.0,Consulting,Reject
5243,Male,False,3.38,Business,Black,670.0,5.0,CPG,Reject
5244,Male,True,3.13,Business,,590.0,5.0,Investment Banking,Reject
5245,Female,,3.27,Humanities,,610.0,,Consulting,Reject
5246,Male,True,3.18,Humanities,,600.0,7.0,Nonprofit/Gov,Reject
5247,Male,True,3.24,Business,,630.0,7.0,Investment Banking,Reject
5248,Male,,,STEM,White,780.0,7.0,Investment Banking,Reject
5249,Male,True,3.01,,,660.0,5.0,Consulting,Reject
5250,Female,True,3.17,STEM,,660.0,5.0,Nonprofit/Gov,Reject
5251,,False,3.38,Business,Hispanic,720.0,5.0,Financial Services,Admit
5252,,False,3.13,Humanities,White,590.0,4.0,Nonprofit/Gov,Reject
5253,Female,False,3.38,Business,Asian,710.0,5.0,Financial Services,Admit
5254,Male,False,3.38,Humanities,Asian,690.0,4.0,PE/VC,Reject
5255,Male,True,3.4,Business,,670.0,5.0,Other,Reject
5256,Male,,3.23,Humanities,White,610.0,4.0,Financial Services,Reject
5257,Female,True,3.39,Humanities,,680.0,6.0,Investment Banking,Reject
5258,Male,False,3.26,STEM,Black,590.0,6.0,Consulting,Reject
5259,Female,True,3.17,STEM,,,4.0,Investment Management,Reject
5260,Male,False,3.23,Humanities,Asian,620.0,5.0,Investment Banking,Reject
5261,Male,False,3.28,Humanities,Black,740.0,3.0,Consulting,Reject
5262,Female,False,3.48,STEM,Black,750.0,6.0,PE/VC,Admit
5263,Male,False,3.12,Business,Other,610.0,4.0,Consulting,Reject
5264,Female,False,3.31,Business,White,650.0,7.0,Investment Banking,Reject
5265,Female,False,3.18,Business,White,670.0,5.0,Other,Reject
5266,Female,True,3.12,STEM,,,4.0,Consulting,Reject
5267,Male,True,3.05,Humanities,,620.0,4.0,Financial Services,Reject
5268,Male,True,3.42,STEM,,650.0,4.0,Consulting,Reject
5269,Female,False,3.48,Humanities,Hispanic,,6.0,Other,Reject
5270,Male,,3.35,Business,,680.0,5.0,Consulting,Reject
5271,Female,False,3.57,Humanities,Black,710.0,4.0,Technology,Reject
5272,Male,True,3.32,Business,,600.0,5.0,Consulting,Reject
5273,,False,2.95,Humanities,White,630.0,4.0,Financial Services,Reject
5274,Male,False,3.44,Business,White,750.0,3.0,PE/VC,Admit
5275,Female,False,3.35,Humanities,Hispanic,670.0,3.0,Nonprofit/Gov,Admit
5276,Female,False,3.15,,Asian,640.0,5.0,PE/VC,Reject
5277,Female,,3.33,Business,White,660.0,5.0,Technology,Reject
5278,Female,False,3.27,Business,Black,700.0,4.0,Technology,Reject
5279,Male,False,3.49,STEM,Other,700.0,6.0,Nonprofit/Gov,Reject
5280,Male,False,3.24,Business,Asian,710.0,5.0,Nonprofit/Gov,Reject
5281,Male,False,3.07,Humanities,White,600.0,5.0,Financial Services,Reject
5282,Male,True,3.04,Humanities,,590.0,6.0,Investment Management,Reject
5283,Male,False,3.21,Humanities,,620.0,3.0,Consulting,Reject
5284,Female,False,3.28,STEM,Hispanic,600.0,5.0,Investment Banking,Reject
5285,Male,False,3.29,Humanities,Asian,670.0,7.0,Financial Services,Admit
5286,Male,True,3.25,STEM,,620.0,4.0,Investment Banking,Reject
5287,Male,True,3.54,Humanities,,,5.0,Consulting,Reject
5288,Male,True,3.2,Business,,720.0,5.0,Investment Banking,Reject
5289,Male,False,3.44,Business,Black,760.0,,Consulting,Admit
5290,Male,True,3.35,Business,,730.0,5.0,Health Care,Reject
5291,Male,True,3.28,Business,,570.0,5.0,Technology,Reject
5292,Male,False,3.25,Business,Hispanic,610.0,5.0,CPG,Reject
5293,Male,False,3.18,Humanities,Asian,660.0,7.0,Consulting,Reject
5294,Female,False,3.14,Humanities,Asian,600.0,4.0,PE/VC,Reject
5295,,False,3.38,Business,Hispanic,680.0,6.0,Consulting,Reject
5296,Male,False,3.26,STEM,Asian,720.0,3.0,Consulting,Waitlist
5297,Male,False,3.06,Business,White,590.0,6.0,Other,Reject
5298,Female,False,3.26,Business,White,620.0,4.0,Technology,Reject
5299,Male,False,3.27,STEM,Other,640.0,6.0,Technology,Reject
5300,Male,False,3.08,Humanities,Asian,610.0,5.0,Investment Banking,Reject
5301,Male,True,3.29,Business,,590.0,5.0,PE/VC,Reject
5302,Male,False,3.38,STEM,Black,730.0,4.0,PE/VC,Reject
5303,Male,False,3.2,Humanities,Asian,620.0,,Other,Reject
5304,Female,True,3.03,Business,,650.0,6.0,Consulting,Reject
5305,Female,False,3.21,STEM,Other,630.0,5.0,Consulting,Reject
5306,Male,False,3.1,STEM,Asian,680.0,5.0,Other,Reject
5307,Male,,3.26,Humanities,White,620.0,5.0,Investment Banking,Reject
5308,Male,False,3.34,STEM,Black,680.0,5.0,Investment Banking,Admit
5309,Male,False,3.23,Business,Asian,670.0,8.0,Consulting,Reject
5310,Male,,3.08,Business,White,590.0,5.0,Consulting,Reject
5311,Male,False,,STEM,Black,670.0,6.0,Health Care,Reject
5312,Female,True,3.27,Humanities,,680.0,5.0,Investment Banking,Reject
5313,Male,False,3.37,Humanities,Asian,700.0,,PE/VC,Reject
5314,Female,True,3.04,STEM,,570.0,6.0,Nonprofit/Gov,Reject
5315,Female,False,3.41,Business,Asian,660.0,5.0,Consulting,Admit
5316,Male,True,3.26,Humanities,,660.0,3.0,Other,Reject
5317,Female,False,3.45,Business,,780.0,7.0,,Reject
5318,Male,False,3.44,Humanities,Hispanic,730.0,3.0,Consulting,Admit
5319,Male,,3.32,Business,Asian,700.0,,Technology,Reject
5320,Male,,3.02,Humanities,White,650.0,5.0,Investment Banking,Reject
5321,Female,False,3.17,STEM,Other,700.0,4.0,Health Care,Reject
5322,Male,False,3.31,Business,Black,640.0,6.0,Media/Entertainment,Reject
5323,Male,False,3.31,Humanities,Asian,700.0,5.0,Technology,Reject
5324,Male,True,,Humanities,,670.0,6.0,Financial Services,Waitlist
5325,Male,True,3.25,STEM,,670.0,4.0,Nonprofit/Gov,Reject
5326,Female,False,3.2,STEM,White,640.0,4.0,Investment Banking,Reject
5327,Female,,3.19,Business,Asian,590.0,5.0,Energy,Reject
5328,Female,False,3.05,Business,Black,620.0,4.0,Investment Banking,Reject
5329,Female,False,3.02,,Asian,630.0,6.0,PE/VC,Reject
5330,Male,False,3.08,STEM,Asian,610.0,,Health Care,Reject
5331,Male,True,3.28,Humanities,,570.0,5.0,Financial Services,Reject
5332,Female,True,3.11,Business,,630.0,5.0,Consulting,Reject
5333,Male,False,3.28,,White,620.0,4.0,Health Care,Reject
5335,Male,False,3.3,Business,Asian,600.0,6.0,Consulting,Reject
5336,Male,True,3.16,Humanities,,640.0,,Health Care,Reject
5337,Female,False,3.27,STEM,,660.0,7.0,PE/VC,Admit
5338,Male,True,3.01,Business,,670.0,3.0,,Reject
5339,Male,True,3.32,Humanities,,,6.0,Consulting,Reject
5340,Female,False,3.41,Humanities,White,780.0,3.0,Consulting,Admit
5341,Male,,3.23,Humanities,,610.0,5.0,Real Estate,Reject
5342,Male,False,3.1,Business,Black,630.0,6.0,Technology,Reject
5343,Male,True,3.43,Humanities,,710.0,4.0,Investment Management,Admit
5344,Male,False,3.32,Business,White,630.0,6.0,Investment Banking,Reject
5345,Male,False,3.37,STEM,White,650.0,6.0,Investment Management,Reject
5346,Male,True,3.2,Business,,750.0,4.0,Consulting,Reject
5347,Male,False,3.27,Humanities,Asian,610.0,,Investment Banking,Reject
5348,Male,,3.09,STEM,,570.0,4.0,PE/VC,Reject
5349,Male,False,3.22,Business,White,700.0,6.0,Technology,Reject
5350,Male,False,3.41,,Hispanic,710.0,6.0,Nonprofit/Gov,Reject
5351,Male,False,3.58,Humanities,Asian,670.0,5.0,Financial Services,Reject
5352,Female,False,3.41,Humanities,Other,640.0,4.0,Technology,Reject
5353,Male,False,3.33,Business,Black,640.0,4.0,Health Care,Reject
5354,Male,,3.24,Humanities,Asian,660.0,3.0,Consulting,Reject
5355,Male,True,3.07,,,620.0,4.0,Other,Reject
5356,Female,False,3.22,Humanities,,660.0,7.0,Financial Services,Admit
5357,Female,False,3.15,Business,,670.0,6.0,Consulting,Reject
5358,Male,True,3.52,STEM,,780.0,6.0,Technology,Admit
5359,Male,False,3.17,Humanities,Asian,620.0,5.0,Consulting,Reject
5360,Female,True,3.37,Business,,660.0,6.0,Technology,Reject
5361,Male,,3.13,STEM,,630.0,,Consulting,Reject
5362,Male,False,3.34,Humanities,Black,670.0,5.0,Nonprofit/Gov,Reject
5363,Male,False,3.45,Business,Asian,,6.0,,Waitlist
5364,Female,False,3.15,STEM,Black,630.0,4.0,Nonprofit/Gov,Reject
5365,Female,True,3.41,Business,,,6.0,Consulting,Admit
5366,Male,False,,STEM,White,,4.0,Consulting,Reject
5367,Male,True,3.25,Humanities,,620.0,5.0,Nonprofit/Gov,Reject
5368,Male,True,3.42,STEM,,740.0,3.0,Real Estate,Reject
5369,Male,False,,Humanities,White,690.0,3.0,Technology,Reject
5370,Female,True,3.54,Humanities,,780.0,5.0,Investment Banking,Admit
5371,Female,True,3.4,Business,,640.0,4.0,Nonprofit/Gov,Reject
5372,Female,True,3.08,Business,,570.0,4.0,Consulting,Reject
5374,Female,True,2.96,Humanities,,630.0,4.0,Nonprofit/Gov,Reject
5375,Male,False,3.51,STEM,Black,720.0,5.0,Other,Reject
5376,Male,True,3.38,STEM,,690.0,7.0,Consulting,Reject
5377,Male,False,3.32,Humanities,White,630.0,4.0,Other,Reject
5378,Female,False,3.36,Business,Other,700.0,5.0,PE/VC,Reject
5379,Male,False,3.3,,,590.0,6.0,Technology,Reject
5380,,True,3.33,Humanities,,640.0,4.0,Technology,Reject
5381,Female,False,3.37,Humanities,White,630.0,6.0,PE/VC,Reject
5382,Male,,3.19,Humanities,White,,,Investment Management,Reject
5383,Male,True,3.1,Humanities,,700.0,6.0,PE/VC,Reject
5384,Male,False,3.19,STEM,Black,650.0,6.0,PE/VC,Reject
5385,Female,False,3.18,Humanities,White,630.0,4.0,PE/VC,Reject
5386,Male,True,3.18,Humanities,,580.0,6.0,Financial Services,Reject
5387,Male,False,3.23,Humanities,Asian,680.0,5.0,Investment Management,Admit
5388,Female,False,3.23,Humanities,Black,610.0,5.0,Consulting,Reject
5389,,False,3.08,Humanities,Hispanic,580.0,5.0,PE/VC,Reject
5390,Male,False,3.2,Humanities,,580.0,4.0,Consulting,Reject
5391,Male,False,3.24,Humanities,Asian,570.0,5.0,Consulting,Reject
5392,Male,False,3.18,Business,White,680.0,4.0,Consulting,Reject
5393,Female,,3.39,Business,Hispanic,640.0,4.0,Financial Services,Reject
5394,Female,False,3.16,Humanities,White,700.0,4.0,,Reject
5395,Male,False,3.21,Humanities,Hispanic,570.0,6.0,Investment Banking,Reject
5396,Male,True,3.03,Humanities,,590.0,5.0,Financial Services,Reject
5397,Female,False,3.38,Humanities,Asian,700.0,4.0,Financial Services,Admit
5398,Male,True,3.33,Humanities,,670.0,5.0,PE/VC,Reject
5399,Male,True,3.07,Humanities,,740.0,7.0,Other,Reject
5400,Male,False,3.32,Business,Other,730.0,5.0,Investment Management,Admit
5401,Male,True,3.06,Humanities,,570.0,4.0,CPG,Reject
5402,Male,False,3.18,Business,,670.0,5.0,Technology,Reject
5403,Female,True,3.11,Humanities,,630.0,3.0,CPG,Reject
5404,Female,True,3.35,STEM,,660.0,5.0,Investment Banking,Reject
5405,Female,False,3.22,Business,Black,660.0,4.0,Nonprofit/Gov,Reject
5406,Female,False,3.04,STEM,Asian,570.0,5.0,Technology,Reject
5407,Male,True,3.44,Business,,,6.0,Consulting,Reject
5408,,False,3.41,STEM,White,760.0,6.0,Consulting,Admit
5409,Male,False,3.44,Humanities,Black,670.0,4.0,Consulting,Reject
5410,Male,False,3.2,Business,Black,720.0,5.0,Retail,Reject
5411,Male,False,3.3,STEM,Hispanic,660.0,6.0,PE/VC,Reject
5412,Female,True,3.43,STEM,,570.0,5.0,Consulting,Reject
5413,Male,,3.3,STEM,,620.0,6.0,Nonprofit/Gov,Reject
5414,Female,False,3.3,Humanities,White,640.0,3.0,Consulting,Reject
5415,,False,,Humanities,Black,580.0,5.0,Investment Banking,Reject
5416,Male,False,2.96,STEM,Asian,580.0,5.0,Health Care,Reject
5417,Female,False,3.36,STEM,Black,680.0,6.0,PE/VC,Reject
5418,Male,True,3.26,Humanities,,580.0,5.0,Nonprofit/Gov,Reject
5419,Male,True,3.15,Humanities,,630.0,6.0,Financial Services,Reject
5420,Male,False,3.42,Business,Black,690.0,4.0,Investment Banking,Reject
5421,Female,False,3.52,,White,680.0,5.0,PE/VC,Reject
5422,Female,False,,Humanities,Asian,620.0,4.0,Consulting,Reject
5423,Male,False,3.07,STEM,White,570.0,6.0,Financial Services,Reject
5424,Female,False,3.14,Business,Black,660.0,4.0,Other,Reject
5425,Female,False,3.3,Business,Asian,680.0,4.0,PE/VC,Admit
5426,Male,False,3.24,STEM,Black,660.0,6.0,Consulting,Reject
5427,,False,3.65,Business,White,780.0,5.0,PE/VC,Reject
5428,Female,True,3.24,Business,,640.0,4.0,Consulting,Reject
5429,Male,False,3.39,Business,Asian,610.0,5.0,Nonprofit/Gov,Reject
5430,Female,False,3.3,Humanities,White,,5.0,Health Care,Reject
5431,Female,False,3.24,Business,White,620.0,4.0,Nonprofit/Gov,Reject
5432,Female,False,3.39,STEM,Hispanic,630.0,4.0,Consulting,Reject
5433,Female,True,3.29,Humanities,,610.0,3.0,Financial Services,Reject
5434,Male,False,,Humanities,Asian,720.0,5.0,Financial Services,Reject
5435,Male,True,3.35,STEM,,620.0,4.0,Technology,Reject
5436,Female,True,3.39,Humanities,,700.0,6.0,Technology,Reject
5437,Male,False,3.26,STEM,Asian,640.0,4.0,PE/VC,Reject
5438,Male,True,3.2,STEM,,710.0,5.0,Consulting,Reject
5439,Male,,3.24,Humanities,White,,5.0,Consulting,Reject
